X,Y,FID,Ano,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Cód_Comun,Cód_Zona,Zona_1,Cód_Ubica,Ubicación,Cód_Calle,Intersecci,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.690231,-33.508522,270,2019,13,REGION METROPOLITANA,LO ESPEJO,URBANA,MARACAIBO,NULL,4754,-33.508522,-70.690231,1,13116,1,URBANA,26,OTROS NO CONSIDERADOS,131160254,- MARACAIBO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.690102,-33.439217,271,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,STO DOMINGO,NULL,4028,-33.439217,-70.690102,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010635,- STO DOMINGO,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.68988,-33.458015,272,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,5 DE ABRIL,VISTA HERMOSA,NULL,-33.458015,-70.68988,1,13106,1,URBANA,1,TRAMO DE VIA RECTA,131060011,5 DE ABRIL - VISTA HERMOSA,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,0,0,0,1
-70.689827,-33.477051,273,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,PEDRO AGUIRRE CERDA,MANUEL CHACON,NULL,-33.477051,-70.689827,1,13106,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060544,MANUEL CHACON - PEDRO AGUIRRE CERDA,3,3,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.689537,-33.390717,274,2019,13,REGION METROPOLITANA,RENCA,URBANA,PTO MONTT,PDTE EDUARDO FREI MONTALVA,NULL,-33.390717,-70.689537,1,13128,1,URBANA,1,TRAMO DE VIA RECTA,131280637,PDTE EDUARDO FREI MONTALVA - PTO MONTT,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.689293,-33.451015,275,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,ECUADOR,FEDERICO SCOTTO,NULL,-33.451015,-70.689293,1,13106,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060163,ECUADOR - FEDERICO SCOTTO,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.689262,-33.458176,276,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,ARICA,GRAL VELASQUEZ,NULL,-33.458176,-70.689262,1,13106,1,URBANA,1,TRAMO DE VIA RECTA,131060047,ARICA - GRAL VELASQUEZ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.689056,-33.365948,277,2019,13,REGION METROPOLITANA,CONCHALI,URBANA,AMERICO VESPUCIO,INDEPENDENCIA,NULL,-33.365948,-70.689056,1,13104,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131040060,AMERICO VESPUCIO - INDEPENDENCIA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.688549,-33.5713695,278,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,CARD JOSE MARIA CARO,GRAN AVDA JOSE MIGUEL CARRERA,NULL,-33.571377,-70.688545,1,13105,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050109,CARD JOSE MARIA CARO - GRAN AVDA JOSE MIGUEL CARRERA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,2
-70.688042,-33.463398,279,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,GRAL VELASQUEZ,GERMAN YUNGUE,NULL,-33.463398,-70.688042,1,13106,1,URBANA,16,CRUCE SIN SEÑALIZACION,131060256,GERMAN YUNGUE - GRAL VELASQUEZ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.687889,-33.573746,280,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,CAMINO DEL INCA,MAURICIO RUGENDAS,NULL,-33.573746,-70.687889,1,13105,1,URBANA,1,TRAMO DE VIA RECTA,131050097,CAMINO DEL INCA - MAURICIO RUGENDAS,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.687805,-33.549549,281,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LUIS BARROS BORGONO,INDIO JERONIMO,NULL,-33.549549,-70.687805,1,13105,1,URBANA,14,CRUCE CON SEÑAL PARE,131050563,INDIO JERONIMO - LUIS BARROS BORGONO,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.687622,-33.431114,282,2019,13,REGION METROPOLITANA,QUINTA NORMA,URBANA,JUAN DE BARROS,NULL,3885,-33.431114,-70.687622,1,13126,1,URBANA,4,ACERA O BERMA,131260178,- JUAN DE BARROS,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.6866,-33.45903,283,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,ARICA,RUIZ TAGLE,NULL,-33.45903,-70.6866,1,13106,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060047,ARICA - RUIZ TAGLE,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.686234,-33.602982,284,2019,13,REGION METROPOLITANA,SAN BERNARDO,URBANA,DIEGO PORTALES,NULL,2300,-33.602982,-70.686234,1,13401,1,URBANA,1,TRAMO DE VIA RECTA,134010317,- DIEGO PORTALES,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.685463,-33.459068,285,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,JOTABECHE,ARICA,NULL,-33.459068,-70.685463,1,13106,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060315,ARICA - JOTABECHE,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.685295,-33.579048,286,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,FRANCISCO DE CAMARGO,LO BLANCO,NULL,-33.579048,-70.685295,1,13105,1,URBANA,1,TRAMO DE VIA RECTA,131050216,FRANCISCO DE CAMARGO - LO BLANCO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,2,1
-70.685204,-33.398186,287,2019,13,REGION METROPOLITANA,RENCA,URBANA,PDTE EDUARDO FREI MONTALVA,NULL,3100,-33.398186,-70.685204,1,13128,1,URBANA,1,TRAMO DE VIA RECTA,131280583,- PDTE EDUARDO FREI MONTALVA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.684898,-33.545856,288,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,PSJE 8,PICTON,NULL,-33.545856,-70.684898,1,13105,1,URBANA,16,CRUCE SIN SEÑALIZACION,131050716,PICTON - PSJE 8,1,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.684364,-33.549549,289,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,RENGO,CAMILO HENRIQUEZ,NULL,-33.549549,-70.684364,1,13105,1,URBANA,1,TRAMO DE VIA RECTA,131050748,CAMILO HENRIQUEZ - RENGO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.68277,-33.509674,290,2019,13,REGION METROPOLITANA,LO ESPEJO,URBANA,PSJE 41,PSJE 47,NULL,-33.509674,-70.68277,1,13116,1,URBANA,16,CRUCE SIN SEÑALIZACION,131160327,PSJE 41 - PSJE 47,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.682281,-33.452782,291,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O`HIGGINS,COVADONGA,NULL,-33.452782,-70.682281,1,13106,1,URBANA,26,OTROS NO CONSIDERADOS,131060407,COVADONGA - LIBER BERNARDO O`HIGGINS,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,1,2
-70.68222,-33.45153,292,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O`HIGGINS,NULL,3461,-33.45153,-70.68222,1,13106,1,URBANA,26,OTROS NO CONSIDERADOS,131060407,- LIBER BERNARDO O`HIGGINS,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,0,1
-70.681808,-33.435921,293,2019,13,REGION METROPOLITANA,QUINTA NORMA,URBANA,SAN PABLO,NULL,3425,-33.435921,-70.681808,1,13126,1,URBANA,1,TRAMO DE VIA RECTA,131260354,- SAN PABLO,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.681725,-33.503601,294,2019,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,CLOTARIO BLEST,LIQUINE,NULL,-33.503601,-70.681725,1,13121,1,URBANA,1,TRAMO DE VIA RECTA,131210154,CLOTARIO BLEST - LIQUINE,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,1,1
-70.681099,-33.518108,295,2019,13,REGION METROPOLITANA,LO ESPEJO,URBANA,GUADALAJARA,CADEPINGUE,NULL,-33.518108,-70.681099,1,13116,1,URBANA,1,TRAMO DE VIA RECTA,131160185,CADEPINGUE - GUADALAJARA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,0,0,0,1
-70.68084,-33.502384,296,2019,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,CLOTARIO BLEST,LOS MOLLES,NULL,-33.502384,-70.68084,1,13121,1,URBANA,1,TRAMO DE VIA RECTA,131210154,CLOTARIO BLEST - LOS MOLLES,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.680534,-33.406357,297,2019,13,REGION METROPOLITANA,RENCA,URBANA,PDTE EDUARDO FREI MONTALVA,NULL,2050,-33.406357,-70.680534,1,13128,1,URBANA,1,TRAMO DE VIA RECTA,131280583,- PDTE EDUARDO FREI MONTALVA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.680244,-33.435841,298,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MATUCANA,SAN PABLO,NULL,-33.435841,-70.680244,1,13101,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010407,MATUCANA - SAN PABLO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.680222,-33.451096,299,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O`HIGGINS,NULL,3401,-33.451096,-70.680222,1,13106,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060407,- LIBER BERNARDO O`HIGGINS,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.679955,-33.440304,300,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MATUCANA,CATEDRAL,NULL,-33.440304,-70.679955,1,13101,1,URBANA,26,OTROS NO CONSIDERADOS,131010407,CATEDRAL - MATUCANA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,2
-70.679718,-33.405148,301,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,PDTE EDUARDO FREI MONTALVA,NULL,2193,-33.405148,-70.679718,1,13108,1,URBANA,1,TRAMO DE VIA RECTA,131080274,- PDTE EDUARDO FREI MONTALVA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.67971,-33.452213,302,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O`HIGGINS,ARAUCO,NULL,-33.452213,-70.67971,1,13101,1,URBANA,12,CRUCE CON SEMAFORO APAGADO,131010342,ARAUCO - LIBER BERNARDO O`HIGGINS,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.6795814,-33.407143,303,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,PDTE EDUARDO FREI MONTALVA,NULL,1767,-33.407143,-70.6795814,1,13108,1,URBANA,1,TRAMO DE VIA RECTA,131080274,- PDTE EDUARDO FREI MONTALVA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.679367,-33.432903,304,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MAPOCHO,CHACABUCO,NULL,-33.432903,-70.679367,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010392,CHACABUCO - MAPOCHO,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.679268,-33.449413,305,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,MATUCANA,NULL,18,-33.449413,-70.679268,1,13106,1,URBANA,26,OTROS NO CONSIDERADOS,131060490,- MATUCANA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.679207,-33.435707,306,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,SAN PABLO,CHACABUCO,NULL,-33.435707,-70.679207,1,13101,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010587,CHACABUCO - SAN PABLO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,2
-70.6790888,-33.4243919,307,2019,13,REGION METROPOLITANA,QUINTA NORMA,URBANA,COST SUR,NULL,3201,-33.4243919,-70.6790888,1,13126,1,URBANA,1,TRAMO DE VIA RECTA,131260097,- COST SUR,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,3,1
-70.678925,-33.466656,308,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,EXPOSICION,ANTOFAGASTA,NULL,-33.466656,-70.678925,1,13101,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010222,ANTOFAGASTA - EXPOSICION,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.678612,-33.451244,309,2019,13,REGION METROPOLITANA,ESTACION CENTRAL,URBANA,LIBER BERNARDO O`HIGGINS,BERNAL DEL MERCADO,NULL,-33.451244,-70.678612,1,13106,1,URBANA,26,OTROS NO CONSIDERADOS,131060407,BERNAL DEL MERCADO - LIBER BERNARDO O`HIGGINS,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,2,1
-70.678368,-33.444958,310,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MONEDA,CHACABUCO,NULL,-33.444958,-70.678368,1,13101,1,URBANA,16,CRUCE SIN SEÑALIZACION,131010424,CHACABUCO - MONEDA,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.677933,-33.45237,311,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,EXPOSICION,SALVADOR SANFUENTES,NULL,-33.45237,-70.677933,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010222,EXPOSICION - SALVADOR SANFUENTES,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.67733,-33.432671,312,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MAIPU,MAPOCHO,NULL,-33.432671,-70.67733,1,13101,1,URBANA,26,OTROS NO CONSIDERADOS,131010382,MAIPU - MAPOCHO,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.67704,-33.553596,313,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,NULL,10375,-33.553596,-70.67704,1,13105,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050243,- GRAN AVDA JOSE MIGUEL CARRERA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.676933,-33.420605,314,2019,13,REGION METROPOLITANA,RENCA,URBANA,PDTE EDUARDO FREI MONTALVA,NULL,650,-33.420605,-70.676933,1,13128,1,URBANA,1,TRAMO DE VIA RECTA,131280583,- PDTE EDUARDO FREI MONTALVA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.676735,-33.556763,315,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,NULL,10540,-33.556763,-70.676735,1,13105,1,URBANA,1,TRAMO DE VIA RECTA,131050243,- GRAN AVDA JOSE MIGUEL CARRERA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.676636,-33.439976,316,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MAIPU,CATEDRAL,NULL,-33.439976,-70.676636,1,13101,1,URBANA,14,CRUCE CON SEÑAL PARE,131010382,CATEDRAL - MAIPU,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.675468,-33.427086,317,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,PDTE BALMACEDA,LIBERTAD,NULL,-33.427086,-70.675468,1,13101,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010470,LIBERTAD - PDTE BALMACEDA,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.674759,-33.490536,318,2019,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,CLOTARIO BLEST,30 DE OCTUBRE,NULL,-33.490536,-70.674759,1,13121,1,URBANA,1,TRAMO DE VIA RECTA,131210154,30 DE OCTUBRE - CLOTARIO BLEST,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.674706,-33.535896,319,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,OSSA,JOAQUIN DIAZ GARCES,NULL,-33.535896,-70.674706,1,13109,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131090279,JOAQUIN DIAZ GARCES - OSSA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-70.674522,-33.437016,320,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBERTAD,ROSAS,NULL,-33.437016,-70.674522,1,13101,1,URBANA,14,CRUCE CON SEÑAL PARE,131010343,LIBERTAD - ROSAS,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,2,2
-70.674484,-33.553516,321,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,ALEJANDRO GUZMAN,NULL,-33.553516,-70.674484,1,13105,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050243,ALEJANDRO GUZMAN - GRAN AVDA JOSE MIGUEL CARRERA,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.674316,-33.449512,322,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O`HIGGINS,UNION AMERICANA,NULL,-33.449512,-70.674316,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS - UNION AMERICANA,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-70.67408,-33.432442,323,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MAPOCHO,RAFAEL SOTOMAYOR,NULL,-33.432442,-70.67408,1,13101,1,URBANA,16,CRUCE SIN SEÑALIZACION,131010392,MAPOCHO - RAFAEL SOTOMAYOR,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.673958,-33.579906,324,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,NVA IMPERIAL,ESPERANZA,NULL,-33.579906,-70.673958,1,13105,1,URBANA,14,CRUCE CON SEÑAL PARE,131050631,ESPERANZA - NVA IMPERIAL,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.673126,-33.37207,325,2019,13,REGION METROPOLITANA,CONCHALI,URBANA,HUECHURABA,RUPANCO,NULL,-33.37207,-70.673126,1,13104,1,URBANA,1,TRAMO DE VIA RECTA,131040336,HUECHURABA - RUPANCO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,1,0,1
-70.672745,-33.481277,326,2019,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,MAURICIO RUGENDAS,TARTINI,NULL,-33.481277,-70.672745,1,13121,1,URBANA,1,TRAMO DE VIA RECTA,131210384,MAURICIO RUGENDAS - TARTINI,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.672737,-33.436886,327,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,CUETO,ROSAS,NULL,-33.436886,-70.672737,1,13101,1,URBANA,14,CRUCE CON SEÑAL PARE,131010154,CUETO - ROSAS,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,2,0,0,2
-70.672585,-33.449047,328,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O`HIGGINS,LIBERTAD,NULL,-33.449047,-70.672585,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS - LIBERTAD,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,2,2
-70.672569,-33.395153,329,2019,13,REGION METROPOLITANA,CONCHALI,URBANA,INDEPENDENCIA,NULL,3652,-33.395153,-70.672569,1,13104,1,URBANA,1,TRAMO DE VIA RECTA,131040343,- INDEPENDENCIA,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,0,0,0,1
-70.672478,-33.567631,330,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LOS MORROS,LAS CANTERAS,NULL,-33.567631,-70.672478,1,13105,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050497,LAS CANTERAS - LOS MORROS,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,1,0,0,1
-70.672379,-33.425243,331,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,PDTE EDUARDO FREI MONTALVA,NULL,500,-33.425243,-70.672379,1,13108,1,URBANA,1,TRAMO DE VIA RECTA,131080274,- PDTE EDUARDO FREI MONTALVA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-70.672234,-33.42815,332,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,PDTE BALMACEDA,GRAL BULNES,NULL,-33.42815,-70.672234,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010470,GRAL BULNES - PDTE BALMACEDA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,2,2
-70.672127,-33.43399,333,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MARTINEZ DE ROZAS,GARCIA REYES,NULL,-33.43399,-70.672127,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010405,GARCIA REYES - MARTINEZ DE ROZAS,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,2,2
-70.671872,-33.4977452,334,2019,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,DEPARTAMENTAL,CLUB HIPICO,NULL,-33.4977452,-70.671872,1,13121,1,URBANA,1,TRAMO DE VIA RECTA,131210173,CLUB HIPICO - DEPARTAMENTAL,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.671844,-33.436825,335,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,ROSAS,GARCIA REYES,NULL,-33.436825,-70.671844,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010560,GARCIA REYES - ROSAS,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.671631,-33.470596,336,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,GRAL RONDIZZONI,BASCUNAN GUERRERO,NULL,-33.470596,-70.671631,1,13101,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010274,BASCUNAN GUERRERO - GRAL RONDIZZONI,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.670822,-33.554447,337,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,CARLOS CASTRO,ALEJANDRO GUZMAN,NULL,-33.554447,-70.670822,1,13105,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131050111,ALEJANDRO GUZMAN - CARLOS CASTRO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.670753,-33.347092,338,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,PEDRO FONTOVA,LOS NOGALES,NULL,-33.347092,-70.670753,1,13107,1,URBANA,1,TRAMO DE VIA RECTA,131070331,LOS NOGALES - PEDRO FONTOVA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.670685,-33.561218,339,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LOS MORROS,VECINAL SUR,NULL,-33.561218,-70.670685,1,13105,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050497,LOS MORROS - VECINAL SUR,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,0,1
-70.670502,-33.571873,340,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LAS ESMERALDAS,LO MARTINEZ,NULL,-33.571873,-70.670502,1,13105,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131050331,LAS ESMERALDAS - LO MARTINEZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.670486,-33.354874,341,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,PEDRO FONTOVA,NULL,7281,-33.354874,-70.670486,1,13107,1,URBANA,1,TRAMO DE VIA RECTA,131070331,- PEDRO FONTOVA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.670074,-33.395294,342,2019,13,REGION METROPOLITANA,CONCHALI,URBANA,TERESA MALDONADO,LA PALMA,NULL,-33.395294,-70.670074,1,13104,1,URBANA,14,CRUCE CON SEÑAL PARE,131040738,LA PALMA - TERESA MALDONADO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.669861,-33.442875,343,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,AGUSTINAS,GRAL BULNES,NULL,-33.442875,-70.669861,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010018,AGUSTINAS - GRAL BULNES,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,1,2,3
-70.669762,-33.569378,344,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LOS MORROS,LO MORENO,NULL,-33.569378,-70.669762,1,13105,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050497,LO MORENO - LOS MORROS,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-70.669647,-33.420094,345,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,SOBERANIA,SALOMON SACK,NULL,-33.420094,-70.669647,1,13108,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080323,SALOMON SACK - SOBERANIA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.66951,-33.547218,346,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,18 DE SEPTIEMBRE,NULL,-33.547218,-70.66951,1,13105,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050243,18 DE SEPTIEMBRE - GRAN AVDA JOSE MIGUEL CARRERA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,1,0,0,1
-70.668861,-33.563389,347,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LOS LITRES,LOS SAUCES,NULL,-33.563389,-70.668861,1,13105,1,URBANA,16,CRUCE SIN SEÑALIZACION,131050486,LOS LITRES - LOS SAUCES,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
