X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,Año,Claseaccid,Cód_Regi,Cód_Zona,Zona,Cód_Calle,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-70.6466436,-33.474389,89,-70.6466436,-33.474389,REGION METROPOLITANA,13101,SANTIAGO,BIO BIO,ARTURO PRAT,0,"BIO BIO & ARTURO PRAT, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010086,0,0,0,1,1,1
-70.6457286,-33.3847154,90,-70.6457286,-33.3847154,REGION METROPOLITANA,13127,RECOLETA,ELENA, ,940,"ELENA 940, RECOLETA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131270257,0,1,0,0,1,1
-70.6456747,-33.4251555,91,-70.6456747,-33.4251555,REGION METROPOLITANA,13127,RECOLETA,OLIVOS,RECOLETA,0,"OLIVOS & RECOLETA, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270630,0,0,0,1,1,1
-70.6456135,-33.4379184,92,-70.6456135,-33.4379184,REGION METROPOLITANA,13101,SANTIAGO,MERCED,MIRAFLORES,0,"MERCED & MIRAFLORES, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010416,0,0,0,2,2,2
-70.6455673,-33.4451676,93,-70.6455673,-33.4451676,REGION METROPOLITANA,13101,SANTIAGO,STA ROSA,PADRE ALONSO DE OVALLE,0,"STA ROSA & PADRE ALONSO DE OVALLE, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010629,0,0,0,1,1,1
-70.6455236,-33.4669911,94,-70.6455236,-33.4669911,REGION METROPOLITANA,13101,SANTIAGO,MAULE,CHILOE,0,"MAULE & CHILOE, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010409,0,0,0,0,2,1
-70.6455115,-33.424936,95,-70.6455115,-33.424936,REGION METROPOLITANA,13127,RECOLETA,RECOLETA, ,613,"RECOLETA 613, RECOLETA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131270739,0,0,0,0,2,1
-70.6453589,-33.5458496,96,-70.6453589,-33.5458496,REGION METROPOLITANA,13131,SAN RAMON,LA BANDERA,VICUNA MACKENNA,0,"LA BANDERA & VICUNA MACKENNA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310168,0,0,0,1,1,1
-70.6441771,-33.4423161,97,-70.6441771,-33.4423161,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,CARMEN,0,"LIBER BERNARDO O'HIGGINS & CARMEN, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010342,0,0,0,1,1,1
-70.6438069,-33.4179485,98,-70.6438069,-33.4179485,REGION METROPOLITANA,13127,RECOLETA,RECOLETA,SCHLACK,0,"RECOLETA & SCHLACK, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270739,0,1,0,0,1,1
-70.6437433,-33.5328945,99,-70.6437433,-33.5328945,REGION METROPOLITANA,13131,SAN RAMON,JUAN LUIS SANFUENTES,URUGUAY,0,"JUAN LUIS SANFUENTES & URUGUAY, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310164,0,0,0,2,0,1
-70.6437001,-33.4423269,100,-70.6437001,-33.4423269,REGION METROPOLITANA,13101,SANTIAGO,DIAG PARAGUAY,CARMEN,0,"DIAG PARAGUAY & CARMEN, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010166,0,1,0,0,0,1
-70.6436886,-33.4159568,101,-70.6436886,-33.4159568,REGION METROPOLITANA,13127,RECOLETA,RECOLETA,UNION,0,"RECOLETA & UNION, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270739,0,0,1,0,0,1
-70.6434646,-33.4460529,102,-70.6434646,-33.4460529,REGION METROPOLITANA,13101,SANTIAGO,CURICO, ,563,"CURICO 563, SANTIAGO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131010159,0,0,0,0,2,1
-70.643429,-33.5461024,103,-70.643429,-33.5461024,REGION METROPOLITANA,13131,SAN RAMON,ALMTE LATORRE,VICUNA MACKENNA,0,"ALMTE LATORRE & VICUNA MACKENNA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310035,0,0,1,0,1,1
-70.6433511,-33.4093052,104,-70.6433511,-33.4093052,REGION METROPOLITANA,13127,RECOLETA,RECOLETA,DR OSTORNOL,0,"RECOLETA & DR OSTORNOL, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270739,0,0,0,1,1,1
-70.6432743,-33.4460971,105,-70.6432743,-33.4460971,REGION METROPOLITANA,13101,SANTIAGO,CURICO, ,517,"CURICO 517, SANTIAGO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131010159,0,0,0,1,0,1
-70.6432564,-33.4584292,106,-70.6432564,-33.4584292,REGION METROPOLITANA,13101,SANTIAGO,STA ROSA,MANUEL ANTONIO MATTA,0,"STA ROSA & MANUEL ANTONIO MATTA, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010629,0,0,0,1,1,1
-70.6428081,-33.4728193,107,-70.6428081,-33.4728193,REGION METROPOLITANA,13101,SANTIAGO,FRANKLIN, ,741,"FRANKLIN 741, SANTIAGO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131010236,0,0,0,0,3,1
-70.6426438,-33.3938607,108,-70.6426438,-33.3938607,REGION METROPOLITANA,13127,RECOLETA,RECOLETA,URMENETA,0,"RECOLETA & URMENETA, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270739,0,0,0,1,0,1
-70.6424686,-33.4334498,109,-70.6424686,-33.4334498,REGION METROPOLITANA,13127,RECOLETA,BELLAVISTA,LORETO,0,"BELLAVISTA & LORETO, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270094,0,0,0,1,1,1
-70.6424505,-33.390928,110,-70.6424505,-33.390928,REGION METROPOLITANA,13127,RECOLETA,RECOLETA,LOS ZAPADORES,0,"RECOLETA & LOS ZAPADORES, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270739,0,0,0,1,1,1
-70.6423713,-33.4529741,111,-70.6423713,-33.4529741,REGION METROPOLITANA,13101,SANTIAGO,SAN ISIDRO,10 DE JULIO HUAMACHUCO,0,"SAN ISIDRO & 10 DE JULIO HUAMACHUCO, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010582,0,0,0,1,1,1
-70.6422904,-33.4435248,112,-70.6422904,-33.4435248,REGION METROPOLITANA,13101,SANTIAGO,MARCOLETA, ,462,"MARCOLETA 462, SANTIAGO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131010395,0,0,0,0,2,1
-70.6422526,-33.4475146,113,-70.6422526,-33.4475146,REGION METROPOLITANA,13101,SANTIAGO,MARIN,CARMEN,0,"MARIN & CARMEN, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010398,0,1,0,0,1,1
-70.6412948,-33.3713392,114,-70.6412948,-33.3713392,REGION METROPOLITANA,13107,HUECHURABA,PEDRO AGUIRRE CERDA, ,5625,"PEDRO AGUIRRE CERDA 5625, HUECHURABA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131070327,0,1,0,0,1,1
-70.6408796,-33.5248066,115,-70.6408796,-33.5248066,REGION METROPOLITANA,13131,SAN RAMON,STA ANA,RIVADAVIA,0,"STA ANA & RIVADAVIA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310342,0,0,0,1,1,1
-70.6406875,-33.4402003,116,-70.6406875,-33.4402003,REGION METROPOLITANA,13101,SANTIAGO,JOSE VICTORINO LASTARRIA,LIBER BERNARDO O'HIGGINS,0,"JOSE VICTORINO LASTARRIA & LIBER BERNARDO O'HIGGINS, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010314,0,0,0,3,1,2
-70.6405216,-33.4649218,117,-70.6405216,-33.4649218,REGION METROPOLITANA,13101,SANTIAGO,MARIA, ,1488,"MARIA 1488, SANTIAGO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131010397,0,0,0,0,2,1
-70.6401826,-33.4551221,118,-70.6401826,-33.4551221,REGION METROPOLITANA,13101,SANTIAGO,CARMEN,COQUIMBO,0,"CARMEN & COQUIMBO, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010106,0,0,0,1,1,1
-70.6398449,-33.425794,119,-70.6398449,-33.425794,REGION METROPOLITANA,13127,RECOLETA,RAPA NUI,PERU,0,"RAPA NUI & PERU, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270733,0,1,0,1,2,2
-70.639775,-33.4470225,120,-70.639775,-33.4470225,REGION METROPOLITANA,13101,SANTIAGO,LIRA,MARIN,0,"LIRA & MARIN, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010349,0,0,0,1,1,1
-70.6395341,-33.5875362,121,-70.6395341,-33.5875362,REGION METROPOLITANA,13112,LA PINTANA,LO BLANCO,PORTO ALEGRE,0,"LO BLANCO & PORTO ALEGRE, LA PINTANA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131120402,0,0,0,1,1,1
-70.6391377,-33.4590986,122,-70.6391377,-33.4590986,REGION METROPOLITANA,13101,SANTIAGO,CARMEN,VENTURA LAVALLE,0,"CARMEN & VENTURA LAVALLE, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010106,0,0,0,0,2,1
-70.6389328,-33.4355542,123,-70.6389328,-33.4355542,REGION METROPOLITANA,13101,SANTIAGO,PURISIMA,CARD JOSE MARIA CARO,0,"PURISIMA & CARD JOSE MARIA CARO, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010520,0,0,0,1,1,1
-70.6388778,-33.4417956,124,-70.6388778,-33.4417956,REGION METROPOLITANA,13101,SANTIAGO,PORTUGAL,MARCOLETA,0,"PORTUGAL & MARCOLETA, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010494,0,0,0,1,1,1
-70.6386952,-33.507264,125,-70.6386952,-33.507264,REGION METROPOLITANA,13129,SAN JOAQUIN,STA ROSA,DEPARTAMENTAL,0,"STA ROSA & DEPARTAMENTAL, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290600,0,0,0,0,1,1
-70.6386824,-33.4346192,126,-70.6386824,-33.4346192,REGION METROPOLITANA,13127,RECOLETA,BELLAVISTA,PURISIMA,0,"BELLAVISTA & PURISIMA, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270094,0,0,0,1,1,1
-70.6383284,-33.4159708,127,-70.6383284,-33.4159708,REGION METROPOLITANA,13127,RECOLETA,PERU,CELIA COLOMA,0,"PERU & CELIA COLOMA, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270677,0,0,0,1,1,1
-70.6372455,-33.5126317,128,-70.6372455,-33.5126317,REGION METROPOLITANA,13129,SAN JOAQUIN,STA ROSA,JUAN ARAVENA,0,"STA ROSA & JUAN ARAVENA, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290600,0,0,0,1,0,1
-70.6369707,-33.4803468,129,-70.6369707,-33.4803468,REGION METROPOLITANA,13129,SAN JOAQUIN,PACIFICO,RIVAS,0,"PACIFICO & RIVAS, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290425,0,0,0,0,2,1
-70.6369176,-33.4445414,130,-70.6369176,-33.4445414,REGION METROPOLITANA,13101,SANTIAGO,PORTUGAL,CURICO,0,"PORTUGAL & CURICO, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010494,0,0,0,1,1,1
-70.6366931,-33.5423518,131,-70.6366931,-33.5423518,REGION METROPOLITANA,13131,SAN RAMON,AMERICO VESPUCIO,PEDRO AGUIRRE CERDA,0,"AMERICO VESPUCIO & PEDRO AGUIRRE CERDA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310042,0,0,1,0,1,1
-70.6366921,-33.547069,132,-70.6366921,-33.547069,REGION METROPOLITANA,13131,SAN RAMON,PEDRO AGUIRRE CERDA,VICUNA MACKENNA,0,"PEDRO AGUIRRE CERDA & VICUNA MACKENNA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310264,0,0,0,1,1,1
-70.6360125,-33.4584167,133,-70.6360125,-33.4584167,REGION METROPOLITANA,13101,SANTIAGO,LIRA,VENTURA LAVALLE,0,"LIRA & VENTURA LAVALLE, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010349,0,0,0,1,1,1
-70.6359514,-33.4461181,134,-70.6359514,-33.4461181,REGION METROPOLITANA,13101,SANTIAGO,PORTUGAL,MARIN,0,"PORTUGAL & MARIN, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010494,0,2,0,0,1,2
-70.6355677,-33.447185,135,-70.6355677,-33.447185,REGION METROPOLITANA,13101,SANTIAGO,STA VICTORIA,PORTUGAL,0,"STA VICTORIA & PORTUGAL, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010632,0,1,0,0,0,1
-70.635477,-33.5280793,136,-70.635477,-33.5280793,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA,ELIAS FERNANDEZ ALBANO,0,"STA ROSA & ELIAS FERNANDEZ ALBANO, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310349,0,0,0,1,1,1
-70.6354151,-33.4356801,137,-70.6354151,-33.4356801,REGION METROPOLITANA,13123,PROVIDENCIA,PIO NONO,STA MARIA,0,"PIO NONO & STA MARIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230429,0,0,1,0,3,2
-70.6351451,-33.530552,138,-70.6351451,-33.530552,REGION METROPOLITANA,13111,LA GRANJA,STA ROSA,COMBARBALA,0,"STA ROSA & COMBARBALA, LA GRANJA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131110612,0,0,0,1,1,1
-70.6350521,-33.4497395,139,-70.6350521,-33.4497395,REGION METROPOLITANA,13124,PUDAHUEL,CIGNUS,DIAG LA ESTRELLA,0,"CIGNUS & DIAG LA ESTRELLA, PUDAHUEL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131240206,0,1,0,0,1,1
-70.6349217,-33.4694684,140,-70.6349217,-33.4694684,REGION METROPOLITANA,13129,SAN JOAQUIN,SILVA,TOCORNAL,0,"SILVA & TOCORNAL, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290585,0,0,0,1,0,1
-70.6348296,-33.4829149,141,-70.6348296,-33.4829149,REGION METROPOLITANA,13129,SAN JOAQUIN,ALC CARLOS VALDOVINOS,CARMEN,0,"ALC CARLOS VALDOVINOS & CARMEN, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290011,0,1,0,0,1,1
-70.6345228,-33.5377384,142,-70.6345228,-33.5377384,REGION METROPOLITANA,13131,SAN RAMON,DONIHUE,STA ROSA,0,"DONIHUE & STA ROSA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310104,0,0,0,0,2,1
-70.6344977,-33.5359904,143,-70.6344977,-33.5359904,REGION METROPOLITANA,13111,LA GRANJA,PDTE EISENHOWER,STA ROSA,0,"PDTE EISENHOWER & STA ROSA, LA GRANJA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131110487,0,1,0,1,0,1
-70.6343902,-33.4355087,144,-70.6343902,-33.4355087,REGION METROPOLITANA,13123,PROVIDENCIA,STA MARIA, ,76,"STA MARIA 76, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230489,0,1,0,1,0,1
-70.6341518,-33.5424171,145,-70.6341518,-33.5424171,REGION METROPOLITANA,13131,SAN RAMON,MAYO,STA ROSA,0,"MAYO & STA ROSA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310234,0,0,1,0,1,1
-70.6339784,-33.43513,146,-70.6339784,-33.43513,REGION METROPOLITANA,13123,PROVIDENCIA,ANDRES BELLO,ARZ CASANOVA,0,"ANDRES BELLO & ARZ CASANOVA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230035,0,0,0,1,5,3
-70.633643,-33.4422308,147,-70.633643,-33.4422308,REGION METROPOLITANA,13123,PROVIDENCIA,TOMAS ANDREWS,VICUNA MACKENNA,0,"TOMAS ANDREWS & VICUNA MACKENNA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230504,0,0,0,1,1,1
-70.6333494,-33.4432449,148,-70.6333494,-33.4432449,REGION METROPOLITANA,13123,PROVIDENCIA,VICUNA MACKENNA,PROVIDENCIA,0,"VICUNA MACKENNA & PROVIDENCIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230516,0,2,0,1,1,2
-70.633255,-33.490419,149,-70.633255,-33.490419,REGION METROPOLITANA,13129,SAN JOAQUIN,ALC PEDRO ALARCON,MATEO DE TORO Y ZAMBRANO,0,"ALC PEDRO ALARCON & MATEO DE TORO Y ZAMBRANO, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290012,0,0,1,0,0,1
-70.633245,-33.547565,150,-70.633245,-33.547565,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA,VICUNA MACKENNA,0,"STA ROSA & VICUNA MACKENNA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310349,0,0,0,1,1,1
-70.632918,-33.4453959,151,-70.632918,-33.4453959,REGION METROPOLITANA,13123,PROVIDENCIA,VICUNA MACKENNA,MARIN,0,"VICUNA MACKENNA & MARIN, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230516,0,2,0,1,3,3
-70.6326199,-33.4479425,152,-70.6326199,-33.4479425,REGION METROPOLITANA,13101,SANTIAGO,ALBERTO ROJAS JIMENEZ,VICUNA MACKENNA,0,"ALBERTO ROJAS JIMENEZ & VICUNA MACKENNA, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010024,0,0,0,0,2,1
-70.6324092,-33.4414155,153,-70.6324092,-33.4414155,REGION METROPOLITANA,13123,PROVIDENCIA,RANCAGUA,RAMON CARNICER,0,"RANCAGUA & RAMON CARNICER, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230450,0,0,0,1,1,1
-70.632386,-33.436978,154,-70.632386,-33.436978,REGION METROPOLITANA,13123,PROVIDENCIA,PROVIDENCIA, ,111,"PROVIDENCIA 111, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230437,0,1,0,0,1,1
-70.631897,-33.4762461,155,-70.631897,-33.4762461,REGION METROPOLITANA,13129,SAN JOAQUIN,SIERRA BELLA,PINTOR CICARELLI,0,"SIERRA BELLA & PINTOR CICARELLI, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290582,0,0,0,1,1,1
-70.6317811,-33.4346417,156,-70.6317811,-33.4346417,REGION METROPOLITANA,13123,PROVIDENCIA,STA MARIA, ,256,"STA MARIA 256, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230489,0,1,0,0,1,1
-70.6316855,-33.4801908,157,-70.6316855,-33.4801908,REGION METROPOLITANA,13129,SAN JOAQUIN,ISABEL RIQUELME,ARTEMIO GUTIERREZ,0,"ISABEL RIQUELME & ARTEMIO GUTIERREZ, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290261,0,0,0,0,2,1
-70.6315801,-33.5562048,158,-70.6315801,-33.5562048,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA,SGTO CANDELARIA,0,"STA ROSA & SGTO CANDELARIA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310349,0,0,0,1,1,1
-70.6314971,-33.4228446,159,-70.6314971,-33.4228446,REGION METROPOLITANA,13123,PROVIDENCIA,PEDRO BANNEN,MANUEL FOSTER,0,"PEDRO BANNEN & MANUEL FOSTER, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230416,0,0,0,1,1,1
-70.6313085,-33.4557056,160,-70.6313085,-33.4557056,REGION METROPOLITANA,13101,SANTIAGO,MANUEL ANTONIO MATTA,STA ELENA,0,"MANUEL ANTONIO MATTA & STA ELENA, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010385,0,1,0,0,1,1
-70.6313044,-33.4411551,161,-70.6313044,-33.4411551,REGION METROPOLITANA,13123,PROVIDENCIA,GRAL BUSTAMANTE,RANCAGUA,0,"GRAL BUSTAMANTE & RANCAGUA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230221,0,0,0,1,1,1
-70.6312236,-33.4794802,162,-70.6312236,-33.4794802,REGION METROPOLITANA,13129,SAN JOAQUIN,SIERRA BELLA, ,2657,"SIERRA BELLA 2657, SAN JOAQUIN",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131290582,0,0,0,1,1,1
-70.6311957,-33.4360897,163,-70.6311957,-33.4360897,REGION METROPOLITANA,13123,PROVIDENCIA,PROVIDENCIA,SEMINARIO,0,"PROVIDENCIA & SEMINARIO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230437,0,0,0,1,1,1
-70.6311026,-33.5580644,164,-70.6311026,-33.5580644,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA,VENANCIA LEIVA,0,"STA ROSA & VENANCIA LEIVA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310349,0,0,1,0,1,1
-70.6309386,-33.4446081,165,-70.6309386,-33.4446081,REGION METROPOLITANA,13123,PROVIDENCIA,GRAL BUSTAMANTE,MANUEL ANTONIO PRIETO,0,"GRAL BUSTAMANTE & MANUEL ANTONIO PRIETO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230221,0,0,0,1,1,1
-70.6308384,-33.4450201,166,-70.6308384,-33.4450201,REGION METROPOLITANA,13123,PROVIDENCIA,GRAL BUSTAMANTE,MARIN,0,"GRAL BUSTAMANTE & MARIN, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230221,0,1,0,0,1,1
-70.6307856,-33.4808215,167,-70.6307856,-33.4808215,REGION METROPOLITANA,13129,SAN JOAQUIN,ISABEL RIQUELME,SIERRA BELLA,0,"ISABEL RIQUELME & SIERRA BELLA, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290261,0,0,0,1,1,1
-70.6307555,-33.4519135,168,-70.6307555,-33.4519135,REGION METROPOLITANA,13120,NUNOA,VICUNA MACKENNA,IRARRAZAVAL,0,"VICUNA MACKENNA & IRARRAZAVAL, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200733,0,0,0,1,1,1
-70.6307513,-33.5571495,169,-70.6307513,-33.5571495,REGION METROPOLITANA,13111,LA GRANJA,STA ROSA, ,10350,"STA ROSA 10350, LA GRANJA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131110612,0,0,0,1,1,1
-70.6307157,-33.4439609,170,-70.6307157,-33.4439609,REGION METROPOLITANA,13123,PROVIDENCIA,PROVIDENCIA,GRAL BUSTAMANTE,0,"PROVIDENCIA & GRAL BUSTAMANTE, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230437,0,0,0,0,2,1
-70.6306076,-33.4407539,171,-70.6306076,-33.4407539,REGION METROPOLITANA,13123,PROVIDENCIA,RANCAGUA INT,SEMINARIO,0,"RANCAGUA INT & SEMINARIO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230451,0,0,0,1,1,1
-70.6302525,-33.4835973,172,-70.6302525,-33.4835973,REGION METROPOLITANA,13129,SAN JOAQUIN,STA ROSA,ISABEL RIQUELME,0,"STA ROSA & ISABEL RIQUELME, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290600,0,1,0,0,1,1
-70.6302166,-33.5657386,173,-70.6302166,-33.5657386,REGION METROPOLITANA,13112,LA PINTANA,STA ROSA,OBSERVATORIO,0,"STA ROSA & OBSERVATORIO, LA PINTANA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131120761,0,0,0,1,1,1
-70.6301964,-33.4442933,174,-70.6301964,-33.4442933,REGION METROPOLITANA,13101,SANTIAGO,MARIN,SAN CAMILO,0,"MARIN & SAN CAMILO, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010398,0,0,0,0,2,1
-70.6301935,-33.4544998,175,-70.6301935,-33.4544998,REGION METROPOLITANA,13101,SANTIAGO,VICUNA MACKENNA,PORVENIR,0,"VICUNA MACKENNA & PORVENIR, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010667,0,0,0,1,1,1
-70.6299638,-33.4408784,176,-70.6299638,-33.4408784,REGION METROPOLITANA,13123,PROVIDENCIA,RANCAGUA,SEMINARIO,0,"RANCAGUA & SEMINARIO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230450,0,0,0,2,2,2
-70.6299271,-33.3940399,177,-70.6299271,-33.3940399,REGION METROPOLITANA,13127,RECOLETA,EL SALTO,MEXICO,0,"EL SALTO & MEXICO, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270248,0,0,0,1,1,1
-70.6297149,-33.43241,178,-70.6297149,-33.43241,REGION METROPOLITANA,13123,PROVIDENCIA,BELLAVISTA,CAPELLAN ABARZUA,0,"BELLAVISTA & CAPELLAN ABARZUA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230064,0,0,0,1,1,1
-70.6293333,-33.4579655,179,-70.6293333,-33.4579655,REGION METROPOLITANA,13118,MACUL,VICUNA MACKENNA, ,1207,"VICUNA MACKENNA 1207, MACUL",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131180549,0,0,0,0,1,1
-70.6291615,-33.4323427,180,-70.6291615,-33.4323427,REGION METROPOLITANA,13123,PROVIDENCIA,STA MARIA,COST NORTE,0,"STA MARIA & COST NORTE, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230489,0,0,1,0,1,1
