X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Cód__Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Tipo_Cal_1,Fallecid_1,Graves_1,Menos_Gr_1,Leves_1,Tipo,Servicio
-70.6089724766983,-33.4331361275301,308,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230417,PEDRO DE VALDIVIA,131230369,MAR DEL PLATA, ,MAR DEL PLATA - PEDRO DE VALDIVIA,PEDRO DE VALDIVIA @ MAR DEL PLATA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6089177223748,-33.45370754107,309,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200285,IRARRAZAVAL,131200096,CAMPOS DE DEPORTES, ,CAMPOS DE DEPORTES - IRARRAZAVAL,IRARRAZAVAL @ CAMPOS DE DEPORTES,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6087327426218,-33.4339413229335,310,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131230068,BIARRITZ,131230417,PEDRO DE VALDIVIA, ,BIARRITZ - PEDRO DE VALDIVIA,BIARRITZ @ PEDRO DE VALDIVIA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6086589001879,-33.4504528999812,311,1,NUNOA,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200674,SIMON BOLIVAR, , ,2200,- SIMON BOLIVAR,2200 SIMON BOLIVAR,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6085482628919,-33.4251984854216,312,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131230462,RICARDO LYON,131230256,JORGE ISAACS, ,JORGE ISAACS - RICARDO LYON,RICARDO LYON @ JORGE ISAACS,ASFALTO,0,0,0,2,BICICLETA,PARTICULAR
-70.6083646995711,-33.4262458997283,313,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131230462,RICARDO LYON, , ,505,- RICARDO LYON,505 RICARDO LYON,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6082627002633,-33.4258104003296,314,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230462,RICARDO LYON, , ,445,- RICARDO LYON,445 RICARDO LYON,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.608089317268,-33.4456332478759,315,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131230371,MARCHANT PEREIRA,131230137,DIAG ORIENTE, ,DIAG ORIENTE - MARCHANT PEREIRA,MARCHANT PEREIRA @ DIAG ORIENTE,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.608063000407,-33.4311722995618,316,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230183,ELIODORO YANEZ, , ,0,- ELIODORO YANEZ,0 ELIODORO YANEZ,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.608053517056,-33.4362404262545,317,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230417,PEDRO DE VALDIVIA,131230433,POCURO, ,PEDRO DE VALDIVIA - POCURO,PEDRO DE VALDIVIA @ POCURO,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6077798290757,-33.4272832686078,318,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230462,RICARDO LYON,131230197,EUROPA, ,EUROPA - RICARDO LYON,RICARDO LYON @ EUROPA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6075233082539,-33.4196363728202,319,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131230219,GRAL ADOLFO HOLLEY,131230074,BUCAREST, ,BUCAREST - GRAL ADOLFO HOLLEY,GRAL ADOLFO HOLLEY @ BUCAREST,MIXTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6075122870623,-33.4280027658148,320,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230089,CARLOS ANTUNEZ,131230462,RICARDO LYON, ,CARLOS ANTUNEZ - RICARDO LYON,CARLOS ANTUNEZ @ RICARDO LYON,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6072583167178,-33.4539116547988,321,2,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200464,MARCHANT PEREIRA,131200285,IRARRAZAVAL, ,IRARRAZAVAL - MARCHANT PEREIRA,MARCHANT PEREIRA @ IRARRAZAVAL,ASFALTO,0,1,0,1,BICICLETA,PARTICULAR
-70.6070861037405,-33.4505929262224,322,2,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131200674,SIMON BOLIVAR,131200464,MARCHANT PEREIRA, ,MARCHANT PEREIRA - SIMON BOLIVAR,SIMON BOLIVAR @ MARCHANT PEREIRA,ASFALTO,0,1,0,1,BICICLETA,PARTICULAR
-70.6064232773122,-33.430797252591,323,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230462,RICARDO LYON,131230183,ELIODORO YANEZ, ,ELIODORO YANEZ - RICARDO LYON,RICARDO LYON @ ELIODORO YANEZ,CONCRETO,0,0,0,2,BICICLETA,PARTICULAR
-70.6062088753392,-33.4856398004363,324,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180402,PEDRO DE VALDIVIA,131180482,QUILIN, ,PEDRO DE VALDIVIA - QUILIN,PEDRO DE VALDIVIA @ QUILIN,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6060788117876,-33.4613648303225,325,2,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200544,PEDRO DE VALDIVIA,131200435,LOS PESCADORES, ,LOS PESCADORES - PEDRO DE VALDIVIA,PEDRO DE VALDIVIA @ LOS PESCADORES,ASFALTO,0,0,0,2,BICICLETA,PARTICULAR
-70.605832528848,-33.432356060084,326,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230462,RICARDO LYON,131230369,MAR DEL PLATA, ,MAR DEL PLATA - RICARDO LYON,RICARDO LYON @ MAR DEL PLATA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.605314710905,-33.4337876638695,327,3,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131230462,RICARDO LYON,131230309,LAS VIOLETAS, ,LAS VIOLETAS - RICARDO LYON,RICARDO LYON @ LAS VIOLETAS,ASFALTO,0,0,0,2,BICICLETA,PARTICULAR
-70.6051701340942,-33.4556311585509,328,3,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200169,DUBLE ALMEYDA,131200544,PEDRO DE VALDIVIA, ,DUBLE ALMEYDA - PEDRO DE VALDIVIA,DUBLE ALMEYDA @ PEDRO DE VALDIVIA,ASFALTO,0,0,0,2,BICICLETA,PARTICULAR
-70.6045951138732,-33.5589704742079,329,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131100868,GRAL ARRIAGADA,131100422,CLEOPATRA, ,CLEOPATRA - GRAL ARRIAGADA,GRAL ARRIAGADA @ CLEOPATRA,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6042227621706,-33.4192851192127,330,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230437,PROVIDENCIA,131230241,HOLANDA, ,HOLANDA - PROVIDENCIA,PROVIDENCIA @ HOLANDA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6040524440649,-33.4251372649727,331,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230334,LOS LEONES,131230098,CARMEN SILVA, ,CARMEN SILVA - LOS LEONES,LOS LEONES @ CARMEN SILVA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.6035054512154,-33.4210027002143,332,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131230476,SAN PIO X,131230241,HOLANDA, ,HOLANDA - SAN PIO X,SAN PIO X @ HOLANDA,ASFALTO,0,1,1,0,BICICLETA,PARTICULAR
-70.6033808798236,-33.4115041587898,333,2,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140044,ANDRES BELLO,131140947,PDTE RIESCO, ,ANDRES BELLO - PDTE RIESCO,ANDRES BELLO @ PDTE RIESCO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6031653995634,-33.4541870002297,334,1,NUNOA,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200285,IRARRAZAVAL, , ,2704,- IRARRAZAVAL,2704 IRARRAZAVAL,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6031558658504,-33.443149581188,335,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131230462,RICARDO LYON,131230140,DIEGO DE ALMAGRO, ,DIEGO DE ALMAGRO - RICARDO LYON,RICARDO LYON @ DIEGO DE ALMAGRO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6030407589237,-33.502109327883,336,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180156,EXEQUIEL FERNANDEZ,131180060,BENITO REBOLLEDO, ,BENITO REBOLLEDO - EXEQUIEL FERNANDEZ,EXEQUIEL FERNANDEZ @ BENITO REBOLLEDO,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6028852175786,-33.4635536012175,337,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200256,GRECIA,131200394,LONGITUDINAL, ,GRECIA - LONGITUDINAL,GRECIA @ LONGITUDINAL,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6025698559139,-33.3931443337439,338,1,VITACURA,2016,1,13132,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131320160,COST NORTE,131320271,ISABEL MONTT, ,COST NORTE - ISABEL MONTT,COST NORTE @ ISABEL MONTT,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.6020736001164,-33.4328959995506,339,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230334,LOS LEONES, , ,1481,- LOS LEONES,1481 LOS LEONES,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6018931412553,-33.5842112523473,340,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132010615,CRETA,132012006,MIGUEL ANGEL, ,CRETA - MIGUEL ANGEL,CRETA @ MIGUEL ANGEL,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6018399256719,-33.5539379363865,341,2,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102507,STA RAQUEL,131102354,SAN JOSE DE LA ESTRELLA, ,SAN JOSE DE LA ESTRELLA - STA RAQUEL,STA RAQUEL @ SAN JOSE DE LA ESTRELLA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.6016146922641,-33.4266990708053,342,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230089,CARLOS ANTUNEZ,131230241,HOLANDA, ,CARLOS ANTUNEZ - HOLANDA,CARLOS ANTUNEZ @ HOLANDA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6015593030193,-33.4090918227293,343,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131141255,VITACURA, , ,2985,- VITACURA,2985 VITACURA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.6015191851621,-33.434576249694,344,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230334,LOS LEONES,131230433,POCURO, ,LOS LEONES - POCURO,LOS LEONES @ POCURO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.601468603693,-33.4182266108692,345,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,PROVIDENCIA,131230501,TOBALABA, ,PROVIDENCIA - TOBALABA,PROVIDENCIA @ TOBALABA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6013404350129,-33.4203300675784,346,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230476,SAN PIO X, , ,1460,- SAN PIO X,1460 SAN PIO X,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.601337955582,-33.4766130001897,347,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180156,EXEQUIEL FERNANDEZ,131180286,LOS ESPINOS, ,EXEQUIEL FERNANDEZ - LOS ESPINOS,EXEQUIEL FERNANDEZ @ LOS ESPINOS,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.6012488732368,-33.473818472944,348,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180156,EXEQUIEL FERNANDEZ,131180504,RODRIGO DE ARAYA, ,EXEQUIEL FERNANDEZ - RODRIGO DE ARAYA,EXEQUIEL FERNANDEZ @ RODRIGO DE ARAYA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.601101110128,-33.4448445271531,349,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131230153,DR PEDRO LAUTARO FERRER,131230492,SUECIA, ,DR PEDRO LAUTARO FERRER - SUECIA,DR PEDRO LAUTARO FERRER @ SUECIA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.6008756770707,-33.4369654048294,350,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131230334,LOS LEONES,131230205,FRANCISCO BILBAO, ,FRANCISCO BILBAO - LOS LEONES,LOS LEONES @ FRANCISCO BILBAO,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.6005813001867,-33.4616751000257,351,1,NUNOA,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200569,PROFE JUAN GOMEZ MILLAS, , ,2960,- PROFE JUAN GOMEZ MILLAS,2960 PROFE JUAN GOMEZ MILLAS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.600559466446,-33.4381238359461,352,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230334,LOS LEONES,131230377,MARIATEGUI, ,LOS LEONES - MARIATEGUI,LOS LEONES @ MARIATEGUI,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.6004795643802,-33.4496593202213,353,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200674,SIMON BOLIVAR,131200691,SUECIA, ,SIMON BOLIVAR - SUECIA,SIMON BOLIVAR @ SUECIA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.5999665632062,-33.4176688207593,354,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131140055,APOQUINDO,131140355,EL BOSQUE NORTE, ,APOQUINDO - EL BOSQUE NORTE,APOQUINDO @ EL BOSQUE NORTE,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.599805900222,-33.5560689995845,355,1,LA FLORIDA,2016,1,13110,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102258,ROSSINI, , ,10577,- ROSSINI,10577 ROSSINI,ADOQUIN,0,0,0,1,BICICLETA,PARTICULAR
-70.599781513306,-33.4931797839197,356,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180334,MACUL,131180548,VICTOR DOMINGO SILVA, ,MACUL - VICTOR DOMINGO SILVA,MACUL @ VICTOR DOMINGO SILVA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.5997068929586,-33.4913194706169,357,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180045,ANDRES FERNANDEZ COMA, ,ANDRES FERNANDEZ COMA - MACUL,MACUL @ ANDRES FERNANDEZ COMA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.5996582837027,-33.588037864056,358,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132011912,LUIS MATTE LARRAIN,132011730,LOS COHIGUES, ,LOS COHIGUES - LUIS MATTE LARRAIN,LUIS MATTE LARRAIN @ LOS COHIGUES,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.5996501187578,-33.4902405638508,359,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180152,ESC AGRICOLA, ,ESC AGRICOLA - MACUL,MACUL @ ESC AGRICOLA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.5996147996831,-33.4897173454789,360,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180333,LUIS VALENZUELA, ,LUIS VALENZUELA - MACUL,MACUL @ LUIS VALENZUELA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.599407387241,-33.5725825362549,361,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132010724,EJERCITO LIBERTADOR, , ,3899,- EJERCITO LIBERTADOR,3899 EJERCITO LIBERTADOR,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.5993779173568,-33.4851835186043,362,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180482,QUILIN, ,MACUL - QUILIN,MACUL @ QUILIN,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.5992221997446,-33.4811734002321,363,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL, , ,2955,- MACUL,2955 MACUL,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.599165465114,-33.4200224202983,364,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230168,EL BOSQUE,131230501,TOBALABA, ,EL BOSQUE - TOBALABA,EL BOSQUE @ TOBALABA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.599126101788,-33.5854915532924,365,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,132010728,EL ABRA,132012516,SAGASCA, ,EL ABRA - SAGASCA,EL ABRA @ SAGASCA,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.5990620835482,-33.4794605226848,366,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180309,LOS OLMOS,131180334,MACUL, ,LOS OLMOS - MACUL,LOS OLMOS @ MACUL,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.5987573140986,-33.473688313165,367,2,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180504,RODRIGO DE ARAYA, ,MACUL - RODRIGO DE ARAYA,MACUL @ RODRIGO DE ARAYA,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.5983444002737,-33.4209140999057,368,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230501,TOBALABA, , ,405,- TOBALABA,405 TOBALABA,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.5982195581859,-33.4315976734937,369,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131230351,LUIS THAYER OJEDA,131230180,EL VERGEL, ,EL VERGEL - LUIS THAYER OJEDA,LUIS THAYER OJEDA @ EL VERGEL,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.5978435003771,-33.4738259004448,370,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180504,RODRIGO DE ARAYA, , ,3265,- RODRIGO DE ARAYA,3265 RODRIGO DE ARAYA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.5977918514126,-33.4413069368655,371,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230241,HOLANDA,131230140,DIEGO DE ALMAGRO, ,DIEGO DE ALMAGRO - HOLANDA,HOLANDA @ DIEGO DE ALMAGRO,MIXTO,0,1,0,1,BICICLETA,PARTICULAR
-70.5975881747543,-33.4335478686391,372,2,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230433,POCURO,131230351,LUIS THAYER OJEDA, ,LUIS THAYER OJEDA - POCURO,POCURO @ LUIS THAYER OJEDA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.5970818825227,-33.421585577812,373,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230501,TOBALABA,131230346,LOTA, ,LOTA - TOBALABA,TOBALABA @ LOTA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.5967325219881,-33.4362195323054,374,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230351,LUIS THAYER OJEDA,131230205,FRANCISCO BILBAO, ,FRANCISCO BILBAO - LUIS THAYER OJEDA,LUIS THAYER OJEDA @ FRANCISCO BILBAO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.5966139967384,-33.4989402581862,375,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180495,RAMON TORO IBANEZ, ,MACUL - RAMON TORO IBANEZ,MACUL @ RAMON TORO IBANEZ,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.5964668478666,-33.4125966210371,376,1,LAS CONDES,2016,1,13114,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131141094,ROSARIO ORREGO,131140947,PDTE RIESCO, ,PDTE RIESCO - ROSARIO ORREGO,ROSARIO ORREGO @ PDTE RIESCO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.5963938382049,-33.4550403003694,377,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131200285,IRARRAZAVAL,131200278,HOLANDA, ,HOLANDA - IRARRAZAVAL,IRARRAZAVAL @ HOLANDA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.5962965459487,-33.4332198562112,378,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230433,POCURO,131230236,HERNANDO DE AGUIRRE, ,HERNANDO DE AGUIRRE - POCURO,POCURO @ HERNANDO DE AGUIRRE,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.5959332648082,-33.5908709866066,379,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132011817,LOS MANIOS,132010724,EJERCITO LIBERTADOR, ,EJERCITO LIBERTADOR - LOS MANIOS,LOS MANIOS @ EJERCITO LIBERTADOR,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.5946860067536,-33.4404221478637,380,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230351,LUIS THAYER OJEDA,131230140,DIEGO DE ALMAGRO, ,DIEGO DE ALMAGRO - LUIS THAYER OJEDA,LUIS THAYER OJEDA @ DIEGO DE ALMAGRO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.594671899988,-33.5873590234,381,1,PUENTE ALTO,2016,1,13201,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,132012071,OBPO ENRIQUE ALVEAR,132011912,LUIS MATTE LARRAIN, ,LUIS MATTE LARRAIN - OBPO ENRIQUE ALVEAR,OBPO ENRIQUE ALVEAR @ LUIS MATTE LARRAIN,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.5944419999981,-33.4654418996238,382,1,NUNOA,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200100,CAP IGNACIO CARRERA PINTO, , ,1025,- CAP IGNACIO CARRERA PINTO,1025 CAP IGNACIO CARRERA PINTO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.5942463183128,-33.5020548559467,383,1,MACUL,2016,1,13118,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180138,EL LIBANO,131180334,MACUL, ,EL LIBANO - MACUL,EL LIBANO @ MACUL,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.59422428852,-33.4647417180557,384,1,ñuñoa,2016,1,13120,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200100,CAP IGNACIO CARRERA PINTO,131200256,GRECIA, ,CAP IGNACIO CARRERA PINTO - GRECIA,CAP IGNACIO CARRERA PINTO @ GRECIA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
