,lat,lng,Year,Borough,Region,Zone,Severity
257,-70.7223987997646,-33.4925184000039,2017,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
258,-70.7223570433427,-33.4916290685265,2017,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
259,-70.7222839572387,-33.4385849318489,2017,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
260,-70.7222359658169,-33.4534626259991,2017,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
261,-70.7217397999516,-33.4270955998818,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
262,-70.7209213998026,-33.3731488001768,2017,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
263,-70.7209050995905,-33.3618902000725,2017,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
264,-70.7208719002178,-33.3571790997355,2017,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
265,-70.7208641003977,-33.3580157003641,2017,QUILICURA,REGION METROPOLITANA,URBANA,SERIOUS
266,-70.7204866000763,-33.4315143000447,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
267,-70.7199220002998,-33.3667631999616,2017,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
268,-70.7192626002886,-33.4112249004087,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
269,-70.7188865334865,-33.3603949027024,2017,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
270,-70.7184388995354,-33.4311321826039,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
271,-70.7183027790498,-33.3816662981609,2017,QUILICURA,REGION METROPOLITANA,URBANA,SERIOUS
272,-70.7181425000762,-33.5062402000251,2017,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
273,-70.7177093245255,-33.470295394117,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
274,-70.7174624390402,-33.4143973569523,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
275,-70.7168191099138,-33.4225818224929,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
276,-70.7157749997163,-33.4579809998231,2017,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
277,-70.7148206967177,-33.4507851724975,2017,LO PRADO,REGION METROPOLITANA,URBANA,SERIOUS
278,-70.7143678997586,-33.5243151000616,2017,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
279,-70.713856899576,-33.5869773996871,2017,SAN BERNARDO,REGION METROPOLITANA,URBANA,FATAL
280,-70.7135692999831,-33.4266778000402,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
281,-70.7123378996741,-33.3408220999598,2017,QUILICURA,REGION METROPOLITANA,URBANA,SERIOUS
282,-70.7121784004127,-33.4590607996161,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
283,-70.7120762122472,-33.4520393220569,2017,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
284,-70.7120505419986,-33.4326303955761,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
285,-70.7112610388657,-33.4229918593866,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
286,-70.7106372996715,-33.425538699851,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
287,-70.710137508639,-33.4585839538862,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
288,-70.7098977268984,-33.4232719667278,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
289,-70.7089553003466,-33.5193443996242,2017,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
290,-70.7077021823097,-33.4579773341864,2017,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
291,-70.7072465830632,-33.4726199311647,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
292,-70.7062993055683,-33.5268198198787,2017,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
293,-70.7060368771,-33.4955139284249,2017,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
294,-70.7059629995925,-33.4571569995957,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
295,-70.7055741642161,-33.4572646565385,2017,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
296,-70.7055116415489,-33.4593143247961,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
297,-70.7046796202681,-33.4035647342249,2017,RENCA,REGION METROPOLITANA,URBANA,SERIOUS
298,-70.7046363673742,-33.4407938007931,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
299,-70.7043907553289,-33.4340074932509,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
300,-70.7042873296963,-33.4322461926075,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
301,-70.7039183324649,-33.4369358585029,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
302,-70.7031985996355,-33.456350099977,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
303,-70.7029301133339,-33.424681070375,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
304,-70.7024209180908,-33.4231449329921,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
305,-70.7021180444121,-33.4902595836127,2017,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
306,-70.7016394710845,-33.4543090724056,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
307,-70.7013762997761,-33.4439744996233,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
308,-70.7006620995761,-33.4629768003389,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
309,-70.7005928247989,-33.5324832752827,2017,LO ESPEJO,REGION METROPOLITANA,URBANA,SLIGHT
310,-70.7001669355554,-33.4420285178017,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
311,-70.700024300381,-33.4319233000201,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
312,-70.6997339002991,-33.3040429003593,2017,HUECHURABA,REGION METROPOLITANA,URBANA,SERIOUS
313,-70.6988935998596,-33.4191209003091,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
314,-70.6983089002354,-33.5228193997953,2017,LO ESPEJO,REGION METROPOLITANA,URBANA,FATAL
315,-70.697498756762,-33.4317221612484,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
316,-70.6972673522064,-33.5959345159649,2017,SAN BERNARDO,REGION METROPOLITANA,URBANA,FATAL
317,-70.6970671001663,-33.4558933001355,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
318,-70.6964929999518,-33.3999755003688,2017,RENCA,REGION METROPOLITANA,URBANA,SERIOUS
319,-70.6959901997877,-33.5747892000613,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
320,-70.6959397900891,-33.422361726912,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
321,-70.695769099664,-33.5570442999543,2017,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
322,-70.6955658996464,-33.4424691999934,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
323,-70.6952067616825,-33.4250971615045,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
324,-70.6949927491159,-33.445007710937,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
325,-70.6948939001332,-33.4354383002371,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
326,-70.6948780999442,-33.4441729997839,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
327,-70.6945959943095,-33.4386354080975,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
328,-70.6940435119982,-33.4597371212709,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
329,-70.6939721337068,-33.4265018485812,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
330,-70.6936618999766,-33.5082452996805,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
331,-70.6933061506581,-33.436857076093,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
332,-70.6932101003657,-33.4620518997752,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
333,-70.6929962910457,-33.4230396223805,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
334,-70.6927909956078,-33.5028807690321,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
335,-70.6922400997007,-33.4344807003239,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
336,-70.6921541344056,-33.5763453617489,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
337,-70.6916679995783,-33.47114799998,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
338,-70.6915209361421,-33.4249131656098,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
339,-70.6910469322699,-33.4351704578501,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
340,-70.6910334001711,-33.4213870003097,2017,RECOLETA,REGION METROPOLITANA,URBANA,SERIOUS
341,-70.6908771996229,-33.4195055997035,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
342,-70.6905505262856,-33.4321137521478,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
343,-70.6899958505279,-33.4782451437982,2017,CERRILLOS,REGION METROPOLITANA,URBANA,FATAL
344,-70.6899349529355,-33.4443788213253,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
345,-70.6899103663701,-33.5491651389598,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
346,-70.6897350633223,-33.4770499412016,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
347,-70.6893247737191,-33.5774994608313,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
348,-70.6892315931632,-33.4800359251177,2017,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
349,-70.6892178200462,-33.4534834480026,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
350,-70.6889387802004,-33.3637503748797,2017,HUECHURABA,REGION METROPOLITANA,URBANA,SERIOUS
351,-70.6888862175247,-33.4786050641722,2017,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
352,-70.6885497280872,-33.4350127707226,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
353,-70.6885248996043,-33.4888370998521,2017,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
354,-70.6884492998951,-33.4537581998808,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
355,-70.6882655000526,-33.4312781003039,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
356,-70.6876942003269,-33.4326246003449,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
357,-70.6873628001529,-33.3671276996834,2017,HUECHURABA,REGION METROPOLITANA,URBANA,SLIGHT
358,-70.6872403304767,-33.4349725179671,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
359,-70.687224452946,-33.4244290542573,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,FATAL
360,-70.6871530000107,-33.4966814004261,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
361,-70.6864103668448,-33.373681631402,2017,CONCHALI,REGION METROPOLITANA,URBANA,SERIOUS
362,-70.6863090995851,-33.4349043997181,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
363,-70.6860803426335,-33.4940031447292,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
364,-70.6859152999509,-33.48961559978,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
365,-70.6857984996009,-33.4383440997003,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
366,-70.6855026999895,-33.5448572001995,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
367,-70.6844769260691,-33.5501715639662,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
368,-70.6841120000685,-33.4445248001792,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
369,-70.6838458268233,-33.4347661541345,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
370,-70.6832032891003,-33.5424012623083,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
371,-70.6829072026051,-33.4971308968732,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
372,-70.6827645890144,-33.5639924620823,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
373,-70.6825135999225,-33.4995953000829,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
374,-70.681932699934,-33.5011678995787,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
375,-70.681614232011,-33.4338224793238,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,FATAL
376,-70.6814769900708,-33.4844343482664,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
377,-70.6814477000511,-33.530829500281,2017,SAN RAMON,REGION METROPOLITANA,URBANA,SLIGHT
378,-70.6812345067669,-33.5716966266978,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
379,-70.6808832414682,-33.383943460722,2017,CONCHALI,REGION METROPOLITANA,URBANA,SLIGHT
380,-70.6808437774183,-33.5808371911832,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
381,-70.6804260351333,-33.434550491312,2017,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
382,-70.6803650997693,-33.5612669002471,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
383,-70.6798031997577,-33.4882391001542,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
384,-70.6795930003165,-33.4447199998279,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
385,-70.6794249997638,-33.3067434997125,2017,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
386,-70.679206214495,-33.4329311657405,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
387,-70.6787263722241,-33.4923334103585,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
388,-70.6784764002654,-33.3662204995762,2017,HUECHURABA,REGION METROPOLITANA,URBANA,SLIGHT
389,-70.6781660001606,-33.1960143999443,2017,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
390,-70.677965821865,-33.437265206424,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
391,-70.6779535002537,-33.4534528000066,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
392,-70.6777938004433,-33.4506859997589,2017,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
393,-70.677750649173,-33.525305632249,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SERIOUS
394,-70.677483599988,-33.2070593004461,2017,COLINA,REGION METROPOLITANA,URBANA,SERIOUS
395,-70.676761338265,-33.5824204584373,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
396,-70.6767408463128,-33.4293633582323,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
397,-70.6767006628052,-33.582442652806,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
398,-70.676554308934,-33.5562422962447,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
399,-70.6761002187499,-33.4353129994952,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
400,-70.6758640001233,-33.4928690996291,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
401,-70.6754585911409,-33.5780666182796,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
402,-70.675449099696,-33.2032189003318,2017,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
403,-70.6754276994286,-33.5506190315429,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
404,-70.6753597070847,-33.4619176849531,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
405,-70.6748769096415,-33.5371985709571,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
406,-70.6747595876846,-33.4905872183253,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
407,-70.6745231415296,-33.4370297333353,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
408,-70.6743116002999,-33.4885296998856,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
409,-70.6741727620632,-33.4051098927072,2017,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
410,-70.6741584286684,-33.5829478658512,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
411,-70.6740533150083,-33.4421598134245,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
412,-70.6739624996695,-33.4433848995933,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
413,-70.6738713003201,-33.444586400142,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
414,-70.6736694789631,-33.5524387035832,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
415,-70.6736648834274,-33.516812901594,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SERIOUS
416,-70.6735706003028,-33.5415419996634,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
417,-70.6735064255809,-33.4952828800007,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
418,-70.6734588001833,-33.2009796999531,2017,COLINA,REGION METROPOLITANA,URBANA,SERIOUS
419,-70.6728969999963,-33.496679900357,2017,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
420,-70.6724941199076,-33.452207717412,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
421,-70.6722340152874,-33.5664618610259,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
422,-70.6720150294699,-33.5068462351654,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
423,-70.671870251211,-33.4368490973079,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
424,-70.6718193423886,-33.4283168810191,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
425,-70.6718096872671,-33.4976421542617,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
426,-70.6717651222624,-33.5572246931649,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
427,-70.6712934287486,-33.5305696438738,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
428,-70.6712919997258,-33.4768650001195,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
429,-70.6711085002569,-33.583477300337,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
430,-70.671102490987,-33.4339375412843,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
431,-70.6708014069591,-33.3864965262935,2017,CONCHALI,REGION METROPOLITANA,URBANA,SLIGHT
432,-70.6707212521839,-33.436774403216,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
433,-70.6705222412082,-33.5836914046344,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
434,-70.670491508676,-33.5602358814806,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
435,-70.6703968001719,-33.1970401999451,2017,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
436,-70.6703321748897,-33.3763482318852,2017,CONCHALI,REGION METROPOLITANA,URBANA,SLIGHT
437,-70.6702906711774,-33.5385285027879,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
438,-70.6700340487322,-33.4504823347918,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
439,-70.669995000169,-33.3477640001083,2017,HUECHURABA,REGION METROPOLITANA,URBANA,SLIGHT
440,-70.669640732034,-33.4200694962102,2017,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
441,-70.6695542658165,-33.4453754698019,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
442,-70.6688912999933,-33.4480658996215,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
443,-70.6688269004409,-33.3972742004439,2017,CONCHALI,REGION METROPOLITANA,URBANA,SLIGHT
444,-70.6687835117494,-33.4366381703152,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
445,-70.6686162693252,-33.553569771028,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
446,-70.6681831765122,-33.5520515535361,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
447,-70.6680912999734,-33.4718839997466,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
448,-70.6680683996368,-33.3723913003181,2017,CONCHALI,REGION METROPOLITANA,URBANA,SLIGHT
449,-70.6678358214658,-33.5506854923414,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
450,-70.6677407999977,-33.5719335000309,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
451,-70.6677041589197,-33.5616715430072,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
452,-70.6675709000768,-33.4366008997116,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
453,-70.6675675312164,-33.45223231387,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
454,-70.6673505077196,-33.4477539859575,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
455,-70.6672159376652,-33.4365059492899,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
456,-70.6670729643456,-33.4545082407625,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
457,-70.6669421003974,-33.4470823003077,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
458,-70.6668596001902,-33.3851572999693,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
459,-70.666844578814,-33.4556345579882,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
460,-70.6667135260082,-33.4222187823707,2017,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
461,-70.6666382536523,-33.5435683107288,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
462,-70.666418746228,-33.5247144161372,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
463,-70.666072900244,-33.4383348996358,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
464,-70.6660303002579,-33.1920784999227,2017,COLINA,REGION METROPOLITANA,URBANA,SLIGHT
465,-70.6658588373153,-33.5639416243064,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
466,-70.6656774998166,-33.5124079997292,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SERIOUS
467,-70.6651831559777,-33.4305121198383,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
468,-70.6650845012486,-33.4421596524458,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
469,-70.6650575827411,-33.4327563051592,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
470,-70.6649836998376,-33.4305495999839,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
471,-70.6649390089279,-33.4571251483068,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
472,-70.6648989998888,-33.4362962004091,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
473,-70.6648919024392,-33.4692913298309,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
474,-70.6648126523817,-33.475709945957,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
475,-70.6645893129462,-33.4468671141258,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
476,-70.6642695598921,-33.4545188518634,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
477,-70.6642509996838,-33.537443000394,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
478,-70.6642160511297,-33.455096741821,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
479,-70.6641317001177,-33.4841693000729,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SLIGHT
480,-70.6640501415007,-33.5468287596394,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
481,-70.6639440035128,-33.5191456764316,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SERIOUS
482,-70.6633741247159,-33.4038843820584,2017,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
483,-70.6633226996826,-33.5332084004471,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SERIOUS
484,-70.6627034004413,-33.4419168004199,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SERIOUS
485,-70.6623900433656,-33.5625273405641,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
486,-70.6623609359083,-33.4472628814767,2017,SANTIAGO,REGION METROPOLITANA,URBANA,SLIGHT
487,-70.6621947519861,-33.5293266081362,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SERIOUS
488,-70.661462526674,-33.4898279737818,2017,PEDRO AGUIRRE CERDA,REGION METROPOLITANA,URBANA,SERIOUS
489,-70.6610315463686,-33.4899583386063,2017,SAN MIGUEL,REGION METROPOLITANA,URBANA,FATAL
490,-70.6609675002497,-33.5776738996306,2017,LA PINTANA,REGION METROPOLITANA,URBANA,SERIOUS
491,-70.6608223002088,-33.525277899855,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
492,-70.6606867579873,-33.4192517813444,2017,INDEPENDENCIA,REGION METROPOLITANA,URBANA,SLIGHT
493,-70.6605649448162,-33.5234612531341,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SERIOUS
494,-70.6605232999102,-33.3895384003767,2017,CONCHALI,REGION METROPOLITANA,URBANA,SERIOUS
495,-70.6604991000532,-33.3864008995817,2017,CONCHALI,REGION METROPOLITANA,URBANA,SLIGHT
496,-70.6599591003321,-33.5571301995988,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
497,-70.6598444997236,-33.5166302996484,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
498,-70.6598000264499,-33.5649879666211,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SLIGHT
499,-70.6596622997751,-33.5716497000735,2017,EL BOSQUE,REGION METROPOLITANA,URBANA,SERIOUS
500,-70.6591655997124,-33.5188724003408,2017,LA CISTERNA,REGION METROPOLITANA,URBANA,SLIGHT
